Date Sample Collected,Time Sample Collected,Temperature,Dissolved Oxygen,pH,E.Cond.,Secchi Depth,Salinity (Field),E. coli,Thermotolerant coliforms,Intestinal enterococci,Chlorophyll a,Chloro-a Phenophytin ratio,BOD5,Suspended Solids,Organic Carbon - Total,Ammonia as N,Nitrate + Nitrite as N,Phosphate as P,Total Nitrogen as N,Total Phosphorus as P,TKN as N (TN-NOX)
2021-04-15T00:00:00,11:01:00,23.3,5.7,7.3,7560,1.1,4.2,83,360,34,1.1,1,<3,5,10,0.06,0.18,0.055,0.66,0.08,0.48
2021-04-15T00:00:00,11:30:00,23.5,6.5,7.4,2770,1,1.4,80,350,55,2.1,1,<3,<2,10,0.024,0.2,0.033,0.62,0.06,0.42
2021-04-15T00:00:00,12:00:00,23.9,6.4,7.4,1490,1,0.7,140,510,52,<1,1,<3,3,10,0.019,0.2,0.029,0.63,0.06,0.43
2021-05-26T00:00:00,08:17:00,19.4,7.2,7.7,37600,1.3,23.7,17,19,5 EST,1.1,1,<3,11,9.9,0.025,0.023,0.034,0.34,0.04,0.32
2021-05-26T00:00:00,09:02:00,19.7,6.1,7.7,39500,1.4,25.1,89,120,4 EST,<1,1,<3,8,1.9,0.028,0.029,0.039,0.36,0.05,0.33
2021-05-26T00:00:00,09:30:00,19.9,5.8,7.6,33000,1.4,20.5,5 EST,9 EST,2 EST,<1,1,<3,9,8.5,0.044,0.034,0.044,0.37,0.06,0.34
2021-05-26T00:00:00,09:59:00,21.4,6,7.4,25500,1.4,15.5,10,16,2 EST,2.1,1.1,<3,9,9.9,0.062,0.047,0.078,0.45,0.1,0.41
2021-05-26T00:00:00,10:22:00,20.3,5.1,7.4,29000,1.3,17.9,14,33,15,2.1,1,<3,6,8.1,0.093,0.058,0.055,0.5,0.07,0.45
2021-05-26T00:00:00,10:40:00,20.5,5.3,7.4,29100,1.35,17.9,20,30,10,2.1,1,<3,10,8.6,0.093,0.057,0.06,0.48,0.08,0.42
2021-05-26T00:00:00,11:03:00,20.4,4.2,7.2,22600,1.3,13.6,13,27,15,1.1,1,<3,7,33,0.13,0.079,0.047,0.51,0.07,0.43
2021-05-26T00:00:00,11:31:00,20.3,4,7.2,19500,1.3,11.6,78,86,40,<1,1,<3,6,9.1,0.12,0.086,0.039,0.5,0.06,0.42
2021-06-23T00:00:00,08:06:00,17.1,7.9,7.7,45400,1.7,29.1,13,14,8 EST,<1,1,<3,9,5.2,<0.005,<0.005,0.024,0.25,0.04,0.25
2021-06-23T00:00:00,08:46:00,17.2,9.4,7.7,45800,1.7,29.5,21,23,6 EST,2.1,1,<3,7,8.6,<0.005,0.005,0.031,0.3,0.05,0.29
2021-06-23T00:00:00,09:14:00,17.4,7.7,7.7,39200,1.6,24.8,21,29,19,3.2,1.1,<3,8,11.1,0.014,0.02,0.043,0.4,0.07,0.38
2021-06-23T00:00:00,09:40:00,17.9,7.3,7.5,36600,1.6,23,10,15,9 EST,2.1,1,<3,12,5.7,0.058,0.059,0.082,0.47,0.11,0.41
2021-06-23T00:00:00,10:04:00,17.7,7.1,7.6,37600,1.5,23.7,21,29,13,3.2,1,<3,9,5.9,0.041,0.037,0.048,0.42,0.08,0.39
2021-06-23T00:00:00,10:31:00,17.8,6.5,7.4,34300,1.5,21.4,26,40,12,2.1,1,<3,7,6.9,0.051,0.037,0.043,0.42,0.07,0.39
2021-06-23T00:00:00,10:56:00,17.8,8.3,7.3,31700,1.4,19.6,32,38,17,2.1,1,<3,8,6.8,0.036,0.028,0.032,0.36,0.05,0.33
2021-06-23T00:00:00,11:22:00,17.7,6.5,7.3,28900,1.3,17.8,50,57,40,1.1,1,<3,5,8.1,0.018,0.022,0.023,0.33,0.04,0.31
2021-07-15T00:00:00,08:09:00,17.3,8.9,7.5,37600,1.8,23.7,9,9,18,2,1.48,<3,4,4.9,0.093,0.081,0.038,0.48,0.05,0.4
2021-07-15T00:00:00,08:52:00,17.6,8.6,7.5,39600,1.7,25.1,9,10,12,2,1.38,<3,3,4.6,0.13,0.085,0.056,0.58,0.07,0.49
2021-07-15T00:00:00,09:14:00,17.7,8.7,7.4,34900,1.7,21.8,11,14,14,2,1.73,<3,5,5.4,0.13,0.09,0.057,0.56,0.08,0.47
2021-07-15T00:00:00,09:44:00,18.1,4.3,7.3,31600,1.6,19.6,12,13,19,3,1.73,<3,5,4.6,0.13,0.092,0.067,0.56,0.08,0.47
2021-07-15T00:00:00,10:05:00,18,4.7,7.3,31500,1.6,19.5,14,20,18,2,1.7,<3,6,4.8,0.14,0.093,0.058,0.57,0.07,0.48
2021-07-15T00:00:00,10:22:00,18,7,7.2,29400,1.6,18.1,28,31,27,3,1.71,<3,5,5,0.14,0.1,0.04,0.56,0.06,0.46
2021-07-15T00:00:00,10:42:00,18.1,4.8,7.2,26200,1.6,15.9,37,41,35,2,1.59,<3,4,5,0.12,0.1,0.037,0.51,0.05,0.41
2021-07-15T00:00:00,11:11:00,18.2,4.4,7.2,24700,1.6,15,66,71,49,2,1.48,<3,5,7.1,0.12,0.1,0.037,0.54,0.07,0.44
2021-09-22T00:00:00,08:16:00,20.7,6.5,7.7,48500,1.1,31.6,2 EST,2 EST,1 EST,5,1.66,3,14,<1.0,<0.005,0.005,0.021,0.24,0.05,0.24
2021-09-22T00:00:00,08:58:00,20.9,5.9,7.7,50500,1.1,33,1 EST,3 EST,3 EST,4,1.78,<3,18,<1.0,0.005,0.012,0.022,0.25,0.04,0.23
2021-09-22T00:00:00,09:24:00,21.1,5.5,7.7,48100,1.1,31.3,3 EST,4 EST,3 EST,6,1.77,<3,25,<1.0,<0.005,0.013,0.023,0.27,0.05,0.26
2021-09-22T00:00:00,09:48:00,21.3,5.8,7.7,47700,1,31,3 EST,4 EST,<1,6,1.68,<3,27,<1.0,0.011,0.018,0.028,0.27,0.05,0.26
2021-09-22T00:00:00,10:15:00,22.1,7.2,7.6,40500,1,25.8,2 EST,7 EST,3 EST,4,1.63,<3,57,<1.0,0.018,0.026,0.048,0.36,0.08,0.33
2021-09-22T00:00:00,10:35:00,21.7,4.9,7.6,44900,1,29,2 EST,4 EST,1 EST,6,1.76,<3,36,<1.0,0.028,0.039,0.034,0.35,0.07,0.31
2021-09-22T00:00:00,10:59:00,21.9,4.5,7.5,43700,1.1,28.1,5 EST,5 EST,<1,3,1.88,<3,10,<1.0,0.062,0.059,0.039,0.38,0.06,0.32
2021-09-22T00:00:00,11:26:00,22,4.5,7.4,39800,1.1,25.4,17,20,7 EST,4,1.95,<3,15,<1.0,0.09,0.056,0.039,0.38,0.05,0.32
2021-10-20T00:00:00,07:38:00,23.7,6.3,7.6,39100,1.3,24.9,8 EST,19,10 EST,4.3,1,<3,58,8.2,<0.005,0.023,0.017,0.41,0.06,0.39
2021-10-20T00:00:00,08:19:00,24.1,5.7,7.6,46000,1.2,29.8,7 EST,17,5 EST,6.4,1.1,<3,56,7.3,<0.005,0.024,0.017,0.44,0.06,0.41
2021-10-20T00:00:00,08:42:00,24,5.6,7.6,36800,1.2,23.2,7 EST,16,5 EST,4.3,1.1,<3,52,5.8,<0.005,0.036,0.02,0.45,0.07,0.41
2021-10-20T00:00:00,09:08:00,24.3,5,7.5,35700,1,22.5,10,19,2 EST,5.3,1.1,<3,47,7.5,<0.005,0.055,0.024,0.49,0.07,0.44
2021-10-20T00:00:00,09:30:00,24.7,6.3,7.6,34600,1,21.7,5 EST,10 EST,3 EST,7.5,1.1,<3,50,9.6,<0.005,0.04,0.027,0.52,0.08,0.48
2021-10-20T00:00:00,09:47:00,24.7,4.9,7.5,34400,0.9,21.6,15,7 EST,6 EST,6.4,1.1,<3,45,7.7,<0.005,0.064,0.027,0.56,0.08,0.49
2021-10-20T00:00:00,10:08:00,25,4.5,7.4,33000,0.9,20.6,5 EST,10 EST,4 EST,6.4,1.1,<3,40,7.1,0.031,0.1,0.039,0.58,0.08,0.48
2021-10-20T00:00:00,10:52:00,24.9,6.9,7.3,29100,1.2,17.9,38,43,25,3.2,1,<3,32,7.4,0.11,0.11,0.042,0.52,0.07,0.42
2021-11-26T00:00:00,07:47:00,25.1,4,7.4,18400,0.9,10.9,290,1000,470,14,1.6,<3,9,6,0.009,0.072,0.04,0.6,0.11,0.53
2021-11-26T00:00:00,08:27:00,25.7,4.8,7.6,33400,0.9,20.9,540,1300,720,20,1.6,3,7,6.1,<0.005,0.077,0.032,0.82,0.11,0.75
2021-11-26T00:00:00,08:50:00,26.1,3.9,7.5,26300,0.95,16.1,450,1000,330,7.7,1.6,<3,10,5.3,0.066,0.069,0.044,0.61,0.09,0.54
2021-11-26T00:00:00,09:16:00,26.2,3.9,7.5,24000,1,14.5,300,910,300,6.5,1.6,<3,10,5.4,0.067,0.08,0.048,0.64,0.09,0.56
2021-11-26T00:00:00,09:32:00,26.6,4.5,7.5,17700,1,10.4,300,760,160,9.8,1.6,<3,6,6.6,0.064,0.053,0.054,0.65,0.11,0.6
2021-11-26T00:00:00,09:48:00,26.2,3.9,7.4,24300,1,14.8,360,730,280,11,1.6,<3,7,4.8,0.061,0.066,0.045,0.62,0.09,0.55
2021-11-26T00:00:00,10:07:00,26.2,3.9,7.4,20100,1,12,490,1100,290,8.7,1.6,<3,5,4.7,0.11,0.068,0.042,0.58,0.08,0.51
2021-11-26T00:00:00,10:32:00,26.7,4.1,7.4,14200,0.95,8.2,">1,000",">1,000",500,6.6,1.6,<3,5,5,0.1,0.077,0.035,0.58,0.08,0.51
2021-12-15T00:00:00,07:52:00,26.8,8.7,7.1,13100,0.7,7.5,55,100,20,8.5,1.6,3,11,9.9,0.059,0.088,0.048,0.68,0.11,0.59
2021-12-15T00:00:00,08:29:00,26.6,6.2,7.2,6510,0.7,3.5,73,160,27,4.8,1.6,<3,8,9.9,0.054,0.085,0.054,0.57,0.1,0.49
2021-12-15T00:00:00,08:49:00,26.8,7.1,7.3,5370,0.7,2.9,77,170,17,5.8,1.5,<3,8,9.7,0.05,0.081,0.055,0.62,0.1,0.54
2021-12-15T00:00:00,09:10:00,26.7,8.6,7.3,4930,0.8,2.6,88,420,23,6.2,1.5,<3,8,9.1,0.072,0.072,0.052,0.61,0.1,0.53
2021-12-15T00:00:00,09:28:00,26.2,7.8,7.2,4240,0.8,2.2,120,330,23,5,1.5,<3,9,8.8,0.062,0.067,0.041,0.55,0.09,0.49
2021-12-15T00:00:00,09:42:00,25.6,6.2,7.2,2620,0.8,1.4,120,290,23,4.4,1.5,<3,8,8,0.035,0.057,0.028,0.46,0.06,0.41
2021-12-15T00:00:00,10:00:00,25.2,6,7.2,1730,0.8,0.9,170,400,39,3.8,1.7,<3,4,7.5,0.009,0.048,0.013,0.38,0.04,0.34
2021-12-15T00:00:00,10:28:00,23.7,8.6,7.1,882,0.9,0.4,120,420,43,2.7,2,<3,3,7.6,0.018,0.05,0.012,0.38,0.03,0.33
2022-01-19T00:00:00,08:08:00,28.7,7.2,7.9,28400,1.1,17.5,11,15,5 EST,7.5,1.1,<3,16,6,0.007,<0.005,0.037,0.4,0.06,0.4
2022-01-19T00:00:00,09:03:00,28.9,7.2,7.9,30800,1.1,19.1,11,21,1 EST,5.3,1.1,<3,12,6.4,0.009,<0.005,0.033,0.44,0.07,0.44
2022-01-19T00:00:00,09:39:00,28.9,5.9,7.9,22200,1.1,13.3,10,35,<1,6.4,1.1,5,10,6.4,0.005,<0.005,0.035,0.41,0.06,0.41
2022-01-19T00:00:00,10:25:00,29,5.8,7.7,13900,1.2,8,22,50,4 EST,10,1.2,4,8,7,<0.005,<0.005,0.033,0.4,0.06,0.4
2022-01-19T00:00:00,10:59:00,29,7.8,7.8,18900,1.3,11.2,95,110,57,6.9,1.1,5,11,7.1,<0.005,<0.005,0.043,0.42,0.07,0.42
2022-01-19T00:00:00,11:23:00,29.3,5.7,7.9,19600,1.3,11.7,15,42,3 EST,7.5,1.1,5,10,6.8,<0.005,<0.005,0.037,0.39,0.06,0.39
2022-01-19T00:00:00,11:56:00,28.9,7,7.6,12000,1.3,6.8,110,160,16,6.4,1.1,4,7,7.2,<0.005,<0.005,0.024,0.38,0.05,0.38
2022-01-19T00:00:00,12:30:00,28.2,6.5,7.5,7460,1.3,4.1,95,190,27,8.5,1.2,4,6,7.1,<0.005,<0.005,0.019,0.45,0.05,0.45
2022-02-16T00:00:00,07:52:00,24.5,6.8,7.6,34700,0.8,21.8,12,20,2 EST,4.2,1.6,<3,33,5.8,0.02,0.012,0.026,0.44,0.08,0.43
2022-02-16T00:00:00,08:31:00,24.8,7.7,7.6,33000,0.8,20.6,2 EST,12 EST,7 EST,12,1.9,<3,15,5.6,0.05,0.021,0.031,0.42,0.07,0.4
2022-02-16T00:00:00,08:55:00,25,4.7,7.6,31300,0.9,19.5,4 EST,19,15,6.8,2,<3,17,6.3,0.031,0.018,0.028,0.47,0.07,0.45
2022-02-16T00:00:00,09:21:00,25.2,7.6,7.5,27800,1,17.1,19,46,10 EST,6.8,1.7,<3,14,6.4,0.04,0.022,0.03,0.48,0.06,0.46
2022-02-16T00:00:00,09:48:00,25.3,7.7,7.5,28700,1,17.7,15,29,10,6.8,1.4,<3,17,6.3,0.042,0.023,0.032,0.5,0.07,0.47
2022-02-16T00:00:00,10:06:00,25.3,4.5,7.5,27500,1.1,16.9,17,34,11,6.2,1.9,<3,8,6.5,0.047,0.025,0.033,0.48,0.07,0.46
2022-02-16T00:00:00,10:30:00,25.8,4.2,7.4,25800,1.3,15.8,19,45,12,4.4,1.7,<3,14,6.4,0.06,0.021,0.036,0.48,0.06,0.46
2022-02-16T00:00:00,10:53:00,25.9,7.8,7.3,20600,1.2,12.3,35,110,20,2.5,-2.4,<3,5,6.7,0.051,0.019,0.026,0.45,0.05,0.43
2022-03-16T00:00:00,08:38:00,24.4,6.3,7.5,16900,0.6,9.9,32,98,7 EST,6.5,1.4,<3,19,6.5,0.074,0.19,0.035,0.49,0.06,0.3
2022-03-16T00:00:00,09:37:00,25,8.3,7.3,14400,0.6,8.4,45,300,23,3.5,1.3,<3,21,7.3,0.12,0.11,0.055,0.59,0.09,0.48
2022-03-16T00:00:00,10:04:00,25.2,7.9,7.2,8090,0.6,4.5,28,270,29,4,1.4,<3,11,6.7,0.11,0.12,0.06,0.7,0.1,0.58
2022-03-16T00:00:00,10:31:00,25.3,7.6,7.2,7890,0.6,4.4,52,320,42,6.4,1.3,<3,19,7.3,0.13,0.12,0.068,0.59,0.08,0.47
2022-03-16T00:00:00,10:52:00,25.2,7.1,7.1,6990,0.6,3.8,74,440,52,4.2,1.4,<3,9,6.8,0.14,0.13,0.078,0.6,0.12,0.47
2022-03-16T00:00:00,11:10:00,25.2,6.7,7.1,5580,0.55,3,180,520,55,6.2,1.5,<3,11,6.7,0.15,0.13,0.085,0.61,0.15,0.48
2022-03-16T00:00:00,11:52:00,24.9,5.9,7,3080,0.65,1.6,130,530,110,2.3,1.3,<3,2,4.4,0.15,0.16,0.061,0.58,0.13,0.42
2022-03-16T00:00:00,11:54:00,24.5,6.7,7,2070,0.6,1.1,170,700,230,3.7,1.4,<3,4,5.4,0.07,0.18,0.034,0.46,0.07,0.28
2022-04-29T00:00:00,08:00:00,22.4,5.7,7.5,32600,1.5,20.3,5 EST,11 EST,5 EST,2.7,1.1,<3,22,6,0.028,0.045,0.038,0.4,0.06,0.35
2022-04-29T00:00:00,08:50:00,22.8,5,7.5,31900,1.6,19.9,5 EST,13 EST,6 EST,2.1,1.1,<3,18,6.2,0.025,0.046,0.042,0.4,0.06,0.35
2022-04-29T00:00:00,09:24:00,23,5.5,7.4,26900,1.5,16.5,2 EST,23,5 EST,1.6,1.1,<3,8,6.2,0.017,0.049,0.054,0.4,0.08,0.35
2022-04-29T00:00:00,10:07:00,23.6,5.7,7.3,23400,1.5,14.1,8 EST,45,12,2.1,1.1,<3,3,6.8,0.019,0.05,0.12,0.46,0.16,0.41
2022-04-29T00:00:00,10:42:00,23.2,5.2,7.3,25200,1.3,15.4,14,36,9 EST,3.7,1.1,<3,18,6.3,0.018,0.049,0.066,0.42,0.1,0.37
2022-04-29T00:00:00,10:59:00,23.4,5.1,7.2,22400,1.2,13.5,12,40,15,4.3,1.1,<3,13,6.1,0.03,0.055,0.069,0.65,0.1,0.59
2022-04-29T00:00:00,11:23:00,23.4,5.1,7.2,16500,1.1,9.7,50,78,26,3.7,1.1,<3,11,6,0.037,0.063,0.051,0.4,0.07,0.33
2022-04-29T00:00:00,11:54:00,23.3,5.9,7.1,12200,1,7,76,130,75,2.1,1.1,<3,7,5.8,0.023,0.067,0.031,0.39,0.05,0.32
2022-05-25T00:00:00,08:14:00,19.4,10,7.1,572,0.4,0.3,410,880,290,<1,1,3,12,9.9,0.1,0.29,0.038,0.83,0.12,0.54
2022-05-25T00:00:00,09:04:00,20.4,9.7,7,529,0.4,0.3,140,370,91 EST,<1,1,3,9,8.8,0.06,0.25,0.073,0.73,0.14,0.47
2022-05-25T00:00:00,09:30:00,20.4,7.8,7,483,0.4,0.2,110,270,55 EST,<1,1,<3,10,8.5,0.061,0.24,0.048,0.7,0.11,0.46
2022-05-25T00:00:00,09:52:00,20.3,8.2,7,407,0.4,0.2,110,230,64 EST,<1,1,<3,6,8.5,0.057,0.22,0.052,0.66,0.1,0.44
2022-05-25T00:00:00,10:12:00,20.1,7.8,7,351,0.4,0.2,120,250,100,<1,1,<3,4,8.4,0.058,0.23,0.016,0.64,0.06,0.41
2022-05-25T00:00:00,10:31:00,20,9.5,7,244,0.4,0.2,73 EST,280,140,1.3,1,<3,2,8.5,0.059,0.22,0.014,0.62,0.06,0.4
2022-05-25T00:00:00,10:51:00,19.9,8.3,7.1,170,0.4,0.1,120,270,82 EST,1.3,1,3,6,8.2,0.065,0.22,0.012,0.63,0.06,0.41
2022-05-25T00:00:00,11:18:00,20,8.1,7.1,179,0.4,0.1,91,370,73 EST,<1,1,<3,5,8,0.046,0.22,0.012,0.62,0.06,0.4
2022-06-15T00:00:00,08:11:00,16.1,7.9,7.6,32400,1.9,20.1,42,61,28,3.2,1,3,10,3.6,0.014,0.051,0.026,0.34,0.05,0.29
2022-06-15T00:00:00,08:52:00,16.2,7.7,7.7,31600,1.9,19.5,40,74,50,2.1,1.1,3,9,3.6,0.02,0.059,0.029,0.33,0.05,0.27
2022-06-15T00:00:00,09:16:00,16.2,7.5,7.6,30400,2.1,18.7,39,65,45,3.2,1.1,<3,19,3.8,0.027,0.069,0.038,0.37,0.06,0.3
2022-06-15T00:00:00,09:47:00,16.4,7.6,7.6,27600,2.6,16.8,33,62,45,4.3,1.1,<3,18,4.1,0.03,0.074,0.042,0.38,0.07,0.3
2022-06-15T00:00:00,10:09:00,16.8,7.4,7.5,25900,2.4,15.7,30,62,36,3.2,1,<3,21,4,0.034,0.076,0.079,0.4,0.11,0.32
2022-06-15T00:00:00,10:30:00,17,7.7,7.5,25500,2.3,15.5,27,95,28,3.2,1,<3,13,3.9,0.031,0.078,0.06,0.38,0.09,0.3
2022-06-15T00:00:00,10:58:00,17,8.3,7.4,18500,2.4,10.9,39,85,36,6.4,1.1,<3,7,4.5,0.012,0.084,0.03,0.36,0.05,0.28
2022-06-15T00:00:00,11:27:00,17.1,8.7,7.3,15100,1.1,8.8,32,54,27,8.5,1.1,<3,7,4.3,0.006,0.069,0.016,0.33,0.04,0.26
2022-07-27T00:00:00,07:52:00,16.8,6.7,7.6,26100,1.6,15.9,14,19,1 EST,1.8,1,<3,22,4.9,0.055,0.13,0.034,0.48,0.06,0.35
2022-07-27T00:00:00,08:42:00,16,6.3,7.4,20800,1.5,12.3,15,30,6 EST,4.4,1.1,<3,16,5.4,0.067,0.16,0.043,0.53,0.07,0.37
2022-07-27T00:00:00,09:07:00,16.5,8.8,7.4,20600,1.3,12.3,25,45,10,4.4,1.1,<3,14,5.5,0.069,0.17,0.049,0.55,0.07,0.39
2022-07-27T00:00:00,09:45:00,16.4,6.3,7.3,18200,1.3,10.7,26,37,11,6.2,1.1,<3,9,5.8,0.078,0.17,0.071,0.61,0.1,0.44
2022-07-27T00:00:00,10:07:00,17,6.5,7.3,16300,1.4,9.5,26,42,14,5.3,1.1,<3,12,6,0.077,0.18,0.057,0.62,0.09,0.44
2022-07-27T00:00:00,10:27:00,17,7.8,7.2,12800,1.4,7.3,28,57,18,3.6,1.1,<3,9,6.2,0.066,0.2,0.038,0.59,0.07,0.39
2022-07-27T00:00:00,10:58:00,16.7,6.4,7.1,6200,1.3,3.4,40,47,17,4.4,1.1,<3,5,7.2,0.033,0.21,0.018,0.6,0.05,0.38
2022-07-27T00:00:00,11:28:00,16.4,7.3,7,3080,1.2,1.6,49,64,24,5.3,1.1,<3,3,7.3,0.019,0.22,0.012,0.58,0.04,0.36
2022-08-17T00:00:00,07:49:00,16.4,9.3,7.3,33900,1.45,21.1,7 EST,7 EST,12,2.7,1,<3,14,3.8,0.089,0.094,0.03,0.43,0.05,0.33
2022-08-17T00:00:00,08:24:00,16.7,8.8,7.3,30300,1.6,18.7,17,18,5 EST,2.7,1,<3,11,4.3,0.091,0.11,0.043,0.46,0.06,0.35
2022-08-17T00:00:00,08:40:00,17.3,5.6,7.3,26300,1.7,16,16,18,15,2.7,1,<3,11,4.5,0.084,0.11,0.041,0.46,0.06,0.35
2022-08-17T00:00:00,09:09:00,17.7,8.6,7.3,22600,1.55,13.5,17,20,15,1.8,1,<3,8,4.6,0.075,0.11,0.04,0.45,0.06,0.34
2022-08-17T00:00:00,09:29:00,17.5,8.6,7.3,24600,2,14.9,19,25,11,2.7,1,<3,8,4.5,0.069,0.11,0.037,0.45,0.05,0.33
2022-08-17T00:00:00,09:46:00,17.5,8.7,7.2,21100,1.6,12.6,15,25,15,1.8,1,<3,7,4.7,0.059,0.12,0.029,0.43,0.04,0.31
2022-08-17T00:00:00,10:11:00,17.7,5.6,7.2,18800,1.6,11.1,15,18,10 EST,4.4,1.1,<3,9,4.8,0.041,0.11,0.025,0.43,0.04,0.32
2022-08-17T00:00:00,10:36:00,17.7,8.9,7.2,15100,1.6,8.7,34,40,8 EST,4.4,1.1,<3,6,4.7,0.023,0.12,0.017,0.4,0.03,0.28
2022-09-21T00:00:00,07:39:00,22.8,6,7.7,34300,1.3,21.5,5 EST,8 EST,2 EST,1.8,1,3,20,2.4,0.006,0.013,0.006,0.25,0.02,0.24
2022-09-21T00:00:00,08:35:00,23.1,6.1,7.7,32700,1.1,20.4,5 EST,7 EST,4 EST,2.7,1,<3,27,2.1,0.008,0.023,0.013,0.32,0.04,0.3
2022-09-21T00:00:00,09:05:00,23.3,5.9,7.6,30500,1.4,18.9,13,21,4 EST,2.7,1,<3,28,3.6,0.007,0.038,0.031,0.4,0.07,0.36
2022-09-21T00:00:00,09:40:00,23.4,5.7,7.5,28500,1.5,17.6,24,33,4 EST,2.7,1,<3,16,3.8,0.008,0.037,0.031,0.5,0.1,0.47
2022-09-21T00:00:00,10:06:00,23.5,5.6,7.5,30100,1.7,18.6,24,30,5 EST,3.6,1.1,3,20,3.5,0.006,0.017,0.01,0.3,0.04,0.28
2022-09-21T00:00:00,10:30:00,23.7,5.9,7.5,27700,1.8,17,23,34,3 EST,5.3,1.1,<3,13,3.9,<0.005,<0.005,0.005,0.27,0.03,0.27
2022-09-21T00:00:00,10:56:00,23.7,6.5,7.4,24400,1.5,14.8,35,45,10,9.8,1.1,<3,14,4,<0.005,<0.005,<0.005,0.31,0.03,0.31
2022-09-21T00:00:00,11:25:00,23.6,7.1,7.4,18700,1.1,11.1,68,88,23,12,1.1,<3,14,4.2,0.011,<0.005,<0.005,0.3,0.03,0.3
2022-10-26T00:00:00,08:00:00,22.4,6,7.3,9660,0.7,5.4,420,700,250,1.1,1,<3,15,7.3,0.066,0.16,0.03,0.62,0.08,0.46
2022-10-26T00:00:00,08:54:00,22.4,7.3,7.3,11900,0.6,6.8,350,520,120,1.8,1,<3,13,7.5,0.066,0.17,0.031,0.64,0.08,0.47
2022-10-26T00:00:00,09:30:00,22.8,5.4,7.3,5420,0.7,2.9,370,550,150,1.8,1,<3,8,7.6,0.067,0.18,0.03,0.68,0.08,0.5
2022-10-26T00:00:00,10:07:00,22.7,5.4,7.2,4530,0.7,2.4,290,520,68,1.8,1,<3,7,7.4,0.059,0.19,0.029,0.64,0.07,0.45
2022-10-26T00:00:00,10:43:00,23.2,6,7.2,3810,0.7,2,300,570,64,2.7,1,<3,8,7.1,0.049,0.2,0.027,0.63,0.07,0.43
2022-10-26T00:00:00,11:17:00,22.8,6.6,7.3,2040,0.7,1,230,390,50,2.7,1,<3,<2,6.8,0.027,0.2,0.021,0.58,0.05,0.38
2022-10-26T00:00:00,11:52:00,21.5,6.6,7.2,945,1,0.5,230,360,85,<1,1,<3,<2,6.1,0.017,0.18,0.006,0.5,0.03,0.32
2022-10-26T00:00:00,12:26:00,20.8,7.7,7.2,657,1,0.3,91,150,67,<1,1,<3,<2,6.1,0.013,0.19,<0.005,0.54,0.03,0.35
2022-11-30T00:00:00,07:51:00,24.8,4.4,7.3,33800,1.2,21.2,14,26,11,8.5,1.1,3,22,4.8,0.037,0.012,0.016,0.51,0.06,0.5
2022-11-30T00:00:00,08:34:00,24.8,4.3,7.3,36900,1.5,23.3,14,39,6 EST,8.9,1.1,<3,12,4.8,0.098,0.028,0.029,0.6,0.07,0.57
2022-11-30T00:00:00,09:00:00,24.9,3.9,7.2,27300,1.5,16.7,19,77,4 EST,12,1.2,<3,17,5.2,0.085,0.038,0.026,0.63,0.07,0.59
2022-11-30T00:00:00,09:28:00,24.9,4,7.2,24100,1.3,14.6,32,70,5 EST,11,1.1,3,9,5.3,0.033,0.053,0.028,0.59,0.06,0.54
2022-11-30T00:00:00,10:22:00,24.7,4.3,7.2,24000,1.3,14.5,28,120,3 EST,17,1.2,3,15,5.3,0.057,0.047,0.037,0.66,0.08,0.61
2022-11-30T00:00:00,10:42:00,24.9,3.6,7.2,23000,1.4,13.9,36,94,8 EST,17,1.2,3,15,5.1,0.11,0.056,0.016,0.63,0.06,0.58
2022-11-30T00:00:00,11:13:00,25.2,3.7,7.1,22000,1.6,13.2,30,110,5 EST,12,1.2,<3,11,5,0.074,0.061,0.017,0.57,0.05,0.51
2022-11-30T00:00:00,11:42:00,25,3.9,7.1,18700,1.5,11.1,41,140,10,20,1.2,3,8,5.2,0.052,0.069,0.016,0.61,0.05,0.54
2022-12-16T00:00:00,08:06:00,27.6,6.9,7.4,31100,1.1,19.3,12,21,1 EST,6.2,1.1,3,19,3.4,0.014,<0.005,0.016,0.33,0.05,0.33
2022-12-16T00:00:00,08:46:00,27.8,5.9,7.4,32800,1.1,20.5,4 EST,5 EST,2 EST,7.1,1.1,<3,28,3.8,0.018,<0.005,0.018,0.39,0.05,0.39
2022-12-16T00:00:00,09:09:00,28,4.3,7.3,28600,1.2,17.6,10,14,2 EST,8,1.1,3,28,3.8,0.014,<0.005,0.018,0.53,0.05,0.53
2022-12-16T00:00:00,09:31:00,28.2,7.2,7.3,25800,1.2,15.7,14,27,1 EST,7.1,1.1,<3,15,4.5,0.014,<0.005,0.023,0.39,0.05,0.39
2022-12-16T00:00:00,09:47:00,28.4,4.3,7.3,25100,1.3,15.3,9 EST,14 EST,1 EST,5.3,1.1,<3,15,3.2,0.008,<0.005,0.011,0.3,0.03,0.3
2022-12-16T00:00:00,10:14:00,28.7,7.1,7.3,24900,1.7,15.2,5 EST,14 EST,1 EST,6.2,1.1,<3,13,3.8,0.01,<0.005,0.01,0.32,0.03,0.32
2022-12-16T00:00:00,10:44:00,29,4.7,7.3,21900,1.7,13.1,8 EST,12 EST,3 EST,7.1,1.1,<3,18,3.8,0.01,<0.005,0.008,0.35,0.04,0.35
